date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:27:31	3110/3110	---M--	200	added ('OK')	image/svg+xml	etag:%22c26-5f8969b2a891b%22	http://localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/sew%20creative/localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from http://localhost/word/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.4)
19:27:32	804/804	---M--	200	added ('OK')	image/svg+xml	etag:%22324-5f8969b2a642e%22	http://localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/sew%20creative/localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from http://localhost/word/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.4)
19:27:32	6797/6797	---M--	200	added ('OK')	image/svg+xml	etag:%221a8d-5f8969b2a94d3%22	http://localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/sew%20creative/localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from http://localhost/word/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.4)
19:27:32	2800/2800	---M--	200	added ('OK')	image/svg+xml	etag:%22af0-5f8969b2a7d63%22	http://localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/sew%20creative/localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from http://localhost/word/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.4)
19:27:32	4662/4662	---M--	200	added ('OK')	image/svg+xml	etag:%221236-5f8969b2a569b%22	http://localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/sew%20creative/localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from http://localhost/word/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.4)
19:27:33	2185/2185	---M--	200	added ('OK')	image/svg+xml	etag:%22889-5f8969b2a708b%22	http://localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/sew%20creative/localhost/word/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from http://localhost/word/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.4)
19:27:39	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5ed4a6e785b99%22	http://localhost/word/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/sew%20creative/localhost/word/wp-includes/fonts/dashicons7d4b.eot	(from http://localhost/word/wp-includes/css/dashicons.min.css?ver=6.3)
19:27:42	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5ed4a6e88f5e2%22	http://localhost/word/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/sew%20creative/localhost/word/wp-includes/fonts/dashicons7d4b.ttf	(from http://localhost/word/wp-includes/css/dashicons.min.css?ver=6.3)
19:27:49	93868/93868	---M--	200	added ('OK')	font/woff2	etag:%2216eac-5f89696d6b294%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.18.0	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff2	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
19:27:50	320312/320312	---M--	200	added ('OK')	image/svg+xml	etag:%224e338-5f89696d6a6dc%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.18.0	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
19:27:58	114948/114948	---M--	200	added ('OK')	font/woff	etag:%221c104-5f89696d6aac4%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.18.0	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
19:28:08	212956/212956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233fdc-5f89696d69f0d%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.18.0	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
19:28:10	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-5f89696d7b4bf%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:13	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5f89696d7a36f%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:17	212796/212796	---M--	200	added ('OK')	font/ttf	etag:%2233f3c-5f89696d6aac4%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.18.0	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.ttf	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
19:28:17	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5f89696d7a75c%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:24	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5f89696d7bf2f%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:25	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-5f89696d7af37%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:28	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-5f89696d7dbe3%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:30	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5f89696d7bf2f%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:30	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5f89696d7a36f%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:30	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-5f89696d7d7ec%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:30	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5f89696d7c31b%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:34	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-5f89696d7ab4a%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:35	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-5f89696d7c31b%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:47	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-5f89696d7f05c%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:52	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-5f89696d7ec74%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:28:52	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5f89696d7e3c5%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:29:05	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5f89696d7dfd8%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:29:05	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5f89696d7dfd8%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:29:08	93704/93704	---M--	200	added ('OK')	image/png	etag:%2216e08-5f8981c0c4dc7%22	http://localhost/word/wp-content/uploads/2023/04/needle-thread-sewing-312387.png	C:/sew%20creative/localhost/word/wp-content/uploads/2023/04/needle-thread-sewing-312387.png	(from http://localhost/word/wp-content/uploads/elementor/css/post-4387.css?ver=1680783258)
19:29:11	38437/38437	---M--	200	added ('OK')	image/jpeg	etag:%229625-5f896cd9591f9%22	http://localhost/word/wp-content/uploads/2018/12/women-fashion-free-img-1.jpg	C:/sew%20creative/localhost/word/wp-content/uploads/2018/12/women-fashion-free-img-1.jpg	(from http://localhost/word/wp-content/uploads/elementor/css/post-4387.css?ver=1680783258)
19:29:14	53664/53664	---M--	200	added ('OK')	image/jpeg	etag:%22d1a0-5f896cd7e2b80%22	http://localhost/word/wp-content/uploads/2018/12/men-fashion-free-img-1.jpg	C:/sew%20creative/localhost/word/wp-content/uploads/2018/12/men-fashion-free-img-1.jpg	(from http://localhost/word/wp-content/uploads/elementor/css/post-4387.css?ver=1680783258)
19:29:19	38284/38284	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:39%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOiCnqEu92Fr1Mu51QrEzAdKg.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOiCnqEu92Fr1Mu51QrEzAdKg.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:19	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5f89696d7e87f%22	http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/sew%20creative/localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/word/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.12.1)
19:29:24	38008/38008	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:56%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51TjASc6CsE.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51TjASc6CsE.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:24	37496/37496	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:43%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1Mu51xIIzc.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1Mu51xIIzc.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:28	37936/37936	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:59%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51S7ACc6CsE.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51S7ACc6CsE.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:29	36864/36864	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:54%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51TzBic6CsE.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51TzBic6CsE.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:33	37992/37992	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:25:06%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51TLBCc6CsE.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOjCnqEu92Fr1Mu51TLBCc6CsE.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:33	37144/37144	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:40%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1MmgVxIIzc.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1MmgVxIIzc.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:36	199681/199681	---M--	200	added ('OK')	image/png	etag:%2230c01-5f89850c0c646%22	http://localhost/word/wp-content/uploads/2023/04/Screenshot-2023-04-05-204847.png	C:/sew%20creative/localhost/word/wp-content/uploads/2023/04/Screenshot-2023-04-05-204847.png	(from http://localhost/word/wp-content/uploads/elementor/css/post-4387.css?ver=1680783258)
19:29:37	36216/36216	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:41%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmSU5fBBc9.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmSU5fBBc9.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:37	36216/36216	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:42%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Mu4mxP.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOmCnqEu92Fr1Mu4mxP.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:40	36460/36460	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:42%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmEU9fBBc9.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmEU9fBBc9.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:41	36052/36052	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:45%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmWUlfBBc9.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmWUlfBBc9.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:42	242200/242200	---M--	200	added ('OK')	image/jpeg	etag:%223b218-5f896cf39a8a4%22	http://localhost/word/wp-content/uploads/2019/12/banner-03-1.jpg	C:/sew%20creative/localhost/word/wp-content/uploads/2019/12/banner-03-1.jpg	(from http://localhost/word/wp-content/uploads/elementor/css/post-4387.css?ver=1680783258)
19:29:42	35964/35964	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2011%20May%202022%2019:24:57%20GMT	https://fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmYUtfBBc9.ttf	C:/sew%20creative/fonts.gstatic.com/s/roboto/v30/KFOlCnqEu92Fr1MmYUtfBBc9.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:42	27668/27668	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2002%20May%202023%2017:01:41%20GMT	https://fonts.gstatic.com/s/robotoslab/v25/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjojIWmb2Rm.ttf	C:/sew%20creative/fonts.gstatic.com/s/robotoslab/v25/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjojIWmb2Rm.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:42	27976/27976	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2002%20May%202023%2017:01:42%20GMT	https://fonts.gstatic.com/s/robotoslab/v25/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoDISmb2Rm.ttf	C:/sew%20creative/fonts.gstatic.com/s/robotoslab/v25/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoDISmb2Rm.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
19:29:43	27920/27920	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2002%20May%202023%2017:01:41%20GMT	https://fonts.gstatic.com/s/robotoslab/v25/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjo0oSmb2Rm.ttf	C:/sew%20creative/fonts.gstatic.com/s/robotoslab/v25/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjo0oSmb2Rm.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.3)
